machine_type,split,label,machine_id,audio_id
pump,train,normal,00,0147
pump,train,normal,00,0148
pump,train,normal,00,0149
pump,train,normal,00,0150
pump,train,normal,00,0151
pump,train,normal,00,0152
pump,train,normal,00,0153
pump,train,normal,00,0154
pump,train,normal,00,0155
pump,train,normal,00,0156
pump,train,normal,00,0157
pump,train,normal,00,0158
pump,train,normal,00,0159
pump,train,normal,00,0160
pump,train,normal,00,0161
pump,train,normal,00,0162
pump,train,normal,00,0163
pump,train,normal,00,0164
pump,train,normal,00,0165
pump,train,normal,00,0166
pump,train,normal,00,0167
pump,train,normal,00,0168
pump,train,normal,00,0169
pump,train,normal,00,0170
pump,train,normal,00,0171
pump,train,normal,00,0172
pump,train,normal,00,0173
pump,train,normal,00,0174
pump,train,normal,00,0175
pump,train,normal,00,0176
pump,train,normal,00,0177
pump,train,normal,00,0178
pump,train,normal,00,0179
pump,train,normal,00,0180
pump,train,normal,00,0181
pump,train,normal,00,0182
pump,train,normal,00,0183
pump,train,normal,00,0184
pump,train,normal,00,0185
pump,train,normal,00,0186
pump,train,normal,00,0187
pump,train,normal,00,0188
pump,train,normal,00,0189
pump,train,normal,00,0190
pump,train,normal,00,0191
pump,train,normal,00,0192
pump,train,normal,00,0193
pump,train,normal,00,0194
pump,train,normal,00,0195
pump,train,normal,00,0196
pump,train,normal,00,0197
pump,train,normal,00,0198
pump,train,normal,00,0199
pump,train,normal,00,0200
pump,train,normal,00,0201
pump,train,normal,00,0202
pump,train,normal,00,0203
pump,train,normal,00,0204
pump,train,normal,00,0205
pump,train,normal,00,0206
pump,train,normal,00,0207
pump,train,normal,00,0208
pump,train,normal,00,0209
pump,train,normal,00,0210
pump,train,normal,00,0211
pump,train,normal,00,0212
pump,train,normal,00,0213
pump,train,normal,00,0214
pump,train,normal,00,0215
pump,train,normal,00,0216
pump,train,normal,00,0217
pump,train,normal,00,0218
pump,train,normal,00,0219
pump,train,normal,00,0220
pump,train,normal,00,0221
pump,train,normal,00,0222
pump,train,normal,00,0223
pump,train,normal,00,0224
pump,train,normal,00,0225
pump,train,normal,00,0226
pump,train,normal,00,0227
pump,train,normal,00,0228
pump,train,normal,00,0229
pump,train,normal,00,0230
pump,train,normal,00,0231
pump,train,normal,00,0232
pump,train,normal,00,0233
pump,train,normal,00,0234
pump,train,normal,00,0235
pump,train,normal,00,0236
pump,train,normal,00,0237
pump,train,normal,00,0238
pump,train,normal,00,0239
pump,train,normal,00,0240
pump,train,normal,00,0241
pump,train,normal,00,0242
pump,train,normal,00,0243
pump,train,normal,00,0244
pump,train,normal,00,0245
pump,train,normal,00,0246
pump,train,normal,00,0247
pump,train,normal,00,0248
pump,train,normal,00,0249
pump,train,normal,00,0250
pump,train,normal,00,0251
pump,train,normal,00,0252
pump,train,normal,00,0253
pump,train,normal,00,0254
pump,train,normal,00,0255
pump,train,normal,00,0256
pump,train,normal,00,0257
pump,train,normal,00,0258
pump,train,normal,00,0259
pump,train,normal,00,0260
pump,train,normal,00,0261
pump,train,normal,00,0262
pump,train,normal,00,0263
pump,train,normal,00,0264
pump,train,normal,00,0265
pump,train,normal,00,0266
pump,train,normal,00,0267
pump,train,normal,00,0268
pump,train,normal,00,0269
pump,train,normal,00,0270
pump,train,normal,00,0271
pump,train,normal,00,0272
pump,train,normal,00,0273
pump,train,normal,00,0274
pump,train,normal,00,0275
pump,train,normal,00,0276
pump,train,normal,00,0277
pump,train,normal,00,0278
pump,train,normal,00,0279
pump,train,normal,00,0280
pump,train,normal,00,0281
pump,train,normal,00,0282
pump,train,normal,00,0283
pump,train,normal,00,0284
pump,train,normal,00,0285
pump,train,normal,00,0286
pump,train,normal,00,0287
pump,train,normal,00,0288
pump,train,normal,00,0289
pump,train,normal,00,0290
pump,train,normal,00,0291
pump,train,normal,00,0292
pump,train,normal,00,0293
pump,train,normal,00,0294
pump,train,normal,00,0295
pump,train,normal,00,0296
pump,train,normal,00,0297
pump,train,normal,00,0298
pump,train,normal,00,0299
pump,train,normal,00,0300
pump,train,normal,00,0301
pump,train,normal,00,0302
pump,train,normal,00,0303
pump,train,normal,00,0304
pump,train,normal,00,0305
pump,train,normal,00,0306
pump,train,normal,00,0307
pump,train,normal,00,0308
pump,train,normal,00,0309
pump,train,normal,00,0310
pump,train,normal,00,0311
pump,train,normal,00,0312
pump,train,normal,00,0313
pump,train,normal,00,0314
pump,train,normal,00,0315
pump,train,normal,00,0316
pump,train,normal,00,0317
pump,train,normal,00,0318
pump,train,normal,00,0319
pump,train,normal,00,0320
pump,train,normal,00,0321
pump,train,normal,00,0322
pump,train,normal,00,0323
pump,train,normal,00,0324
pump,train,normal,00,0325
pump,train,normal,00,0326
pump,train,normal,00,0327
pump,train,normal,00,0328
pump,train,normal,00,0329
pump,train,normal,00,0330
pump,train,normal,00,0331
pump,train,normal,00,0332
pump,train,normal,00,0333
pump,train,normal,00,0334
pump,train,normal,00,0335
pump,train,normal,00,0336
pump,train,normal,00,0337
pump,train,normal,00,0338
pump,train,normal,00,0339
pump,train,normal,00,0340
pump,train,normal,00,0341
pump,train,normal,00,0342
pump,train,normal,00,0343
pump,train,normal,00,0344
pump,train,normal,00,0345
pump,train,normal,00,0346
pump,train,normal,00,0347
pump,train,normal,00,0348
pump,train,normal,00,0349
pump,train,normal,00,0350
pump,train,normal,00,0351
pump,train,normal,00,0352
pump,train,normal,00,0353
pump,train,normal,00,0354
pump,train,normal,00,0355
pump,train,normal,00,0356
pump,train,normal,00,0357
pump,train,normal,00,0358
pump,train,normal,00,0359
pump,train,normal,00,0360
pump,train,normal,00,0361
pump,train,normal,00,0362
pump,train,normal,00,0363
pump,train,normal,00,0364
pump,train,normal,00,0365
pump,train,normal,00,0366
pump,train,normal,00,0367
pump,train,normal,00,0368
pump,train,normal,00,0369
pump,train,normal,00,0370
pump,train,normal,00,0371
pump,train,normal,00,0372
pump,train,normal,00,0373
pump,train,normal,00,0374
pump,train,normal,00,0375
pump,train,normal,00,0376
pump,train,normal,00,0377
pump,train,normal,00,0378
pump,train,normal,00,0379
pump,train,normal,00,0380
pump,train,normal,00,0381
pump,train,normal,00,0382
pump,train,normal,00,0383
pump,train,normal,00,0384
pump,train,normal,00,0385
pump,train,normal,00,0386
pump,train,normal,00,0387
pump,train,normal,00,0388
pump,train,normal,00,0389
pump,train,normal,00,0390
pump,train,normal,00,0391
pump,train,normal,00,0392
pump,train,normal,00,0393
pump,train,normal,00,0394
pump,train,normal,00,0395
pump,train,normal,00,0396
pump,train,normal,00,0397
pump,train,normal,00,0398
pump,train,normal,00,0399
pump,train,normal,00,0400
pump,train,normal,00,0401
pump,train,normal,00,0402
pump,train,normal,00,0403
pump,train,normal,00,0404
pump,train,normal,00,0405
pump,train,normal,00,0406
pump,train,normal,00,0407
pump,train,normal,00,0408
pump,train,normal,00,0409
pump,train,normal,00,0410
pump,train,normal,00,0411
pump,train,normal,00,0412
pump,train,normal,00,0413
pump,train,normal,00,0414
pump,train,normal,00,0415
pump,train,normal,00,0416
pump,train,normal,00,0417
pump,train,normal,00,0418
pump,train,normal,00,0419
pump,train,normal,00,0420
pump,train,normal,00,0421
pump,train,normal,00,0422
pump,train,normal,00,0423
pump,train,normal,00,0424
pump,train,normal,00,0425
pump,train,normal,00,0426
pump,train,normal,00,0427
pump,train,normal,00,0428
pump,train,normal,00,0429
pump,train,normal,00,0430
pump,train,normal,00,0431
pump,train,normal,00,0432
pump,train,normal,00,0433
pump,train,normal,00,0434
pump,train,normal,00,0435
pump,train,normal,00,0436
pump,train,normal,00,0437
pump,train,normal,00,0438
pump,train,normal,00,0439
pump,train,normal,00,0440
pump,train,normal,00,0441
pump,train,normal,00,0442
pump,train,normal,00,0443
pump,train,normal,00,0444
pump,train,normal,00,0445
pump,train,normal,00,0446
pump,train,normal,00,0447
pump,train,normal,00,0448
pump,train,normal,00,0449
pump,train,normal,00,0450
pump,train,normal,00,0451
pump,train,normal,00,0452
pump,train,normal,00,0453
pump,train,normal,00,0454
pump,train,normal,00,0455
pump,train,normal,00,0456
pump,train,normal,00,0457
pump,train,normal,00,0458
pump,train,normal,00,0459
pump,train,normal,00,0460
pump,train,normal,00,0461
pump,train,normal,00,0462
pump,train,normal,00,0463
pump,train,normal,00,0464
pump,train,normal,00,0465
pump,train,normal,00,0466
pump,train,normal,00,0467
pump,train,normal,00,0468
pump,train,normal,00,0469
pump,train,normal,00,0470
pump,train,normal,00,0471
pump,train,normal,00,0472
pump,train,normal,00,0473
pump,train,normal,00,0474
pump,train,normal,00,0475
pump,train,normal,00,0476
pump,train,normal,00,0477
pump,train,normal,00,0478
pump,train,normal,00,0479
pump,train,normal,00,0480
pump,train,normal,00,0481
pump,train,normal,00,0482
pump,train,normal,00,0483
pump,train,normal,00,0484
pump,train,normal,00,0485
pump,train,normal,00,0486
pump,train,normal,00,0487
pump,train,normal,00,0488
pump,train,normal,00,0489
pump,train,normal,00,0490
pump,train,normal,00,0491
pump,train,normal,00,0492
pump,train,normal,00,0493
pump,train,normal,00,0494
pump,train,normal,00,0495
pump,train,normal,00,0496
pump,train,normal,00,0497
pump,train,normal,00,0498
pump,train,normal,00,0499
pump,train,normal,00,0500
pump,train,normal,00,0501
pump,train,normal,00,0502
pump,train,normal,00,0503
pump,train,normal,00,0504
pump,train,normal,00,0505
pump,train,normal,00,0506
pump,train,normal,00,0507
pump,train,normal,00,0508
pump,train,normal,00,0509
pump,train,normal,00,0510
pump,train,normal,00,0511
pump,train,normal,00,0512
pump,train,normal,00,0513
pump,train,normal,00,0514
pump,train,normal,00,0515
pump,train,normal,00,0516
pump,train,normal,00,0517
pump,train,normal,00,0518
pump,train,normal,00,0519
pump,train,normal,00,0520
pump,train,normal,00,0521
pump,train,normal,00,0522
pump,train,normal,00,0523
pump,train,normal,00,0524
pump,train,normal,00,0525
pump,train,normal,00,0526
pump,train,normal,00,0527
pump,train,normal,00,0528
pump,train,normal,00,0529
pump,train,normal,00,0530
pump,train,normal,00,0531
pump,train,normal,00,0532
pump,train,normal,00,0533
pump,train,normal,00,0534
pump,train,normal,00,0535
pump,train,normal,00,0536
pump,train,normal,00,0537
pump,train,normal,00,0538
pump,train,normal,00,0539
pump,train,normal,00,0540
pump,train,normal,00,0541
pump,train,normal,00,0542
pump,train,normal,00,0543
pump,train,normal,00,0544
pump,train,normal,00,0545
pump,train,normal,00,0546
pump,train,normal,00,0547
pump,train,normal,00,0548
pump,train,normal,00,0549
pump,train,normal,00,0550
pump,train,normal,00,0551
pump,train,normal,00,0552
pump,train,normal,00,0553
pump,train,normal,00,0554
pump,train,normal,00,0555
pump,train,normal,00,0556
pump,train,normal,00,0557
pump,train,normal,00,0558
pump,train,normal,00,0559
pump,train,normal,00,0560
pump,train,normal,00,0561
pump,train,normal,00,0562
pump,train,normal,00,0563
pump,train,normal,00,0564
pump,train,normal,00,0565
pump,train,normal,00,0566
pump,train,normal,00,0567
pump,train,normal,00,0568
pump,train,normal,00,0569
pump,train,normal,00,0570
pump,train,normal,00,0571
pump,train,normal,00,0572
pump,train,normal,00,0573
pump,train,normal,00,0574
pump,train,normal,00,0575
pump,train,normal,00,0576
pump,train,normal,00,0577
pump,train,normal,00,0578
pump,train,normal,00,0579
pump,train,normal,00,0580
pump,train,normal,00,0581
pump,train,normal,00,0582
pump,train,normal,00,0583
pump,train,normal,00,0584
pump,train,normal,00,0585
pump,train,normal,00,0586
pump,train,normal,00,0587
pump,train,normal,00,0588
pump,train,normal,00,0589
pump,train,normal,00,0590
pump,train,normal,00,0591
pump,train,normal,00,0592
pump,train,normal,00,0593
pump,train,normal,00,0594
pump,train,normal,00,0595
pump,train,normal,00,0596
pump,train,normal,00,0597
pump,train,normal,00,0598
pump,train,normal,00,0599
pump,train,normal,00,0600
pump,train,normal,00,0601
pump,train,normal,00,0602
pump,train,normal,00,0603
pump,train,normal,00,0604
pump,train,normal,00,0605
pump,train,normal,00,0606
pump,train,normal,00,0607
pump,train,normal,00,0608
pump,train,normal,00,0609
pump,train,normal,00,0610
pump,train,normal,00,0611
pump,train,normal,00,0612
pump,train,normal,00,0613
pump,train,normal,00,0614
pump,train,normal,00,0615
pump,train,normal,00,0616
pump,train,normal,00,0617
pump,train,normal,00,0618
pump,train,normal,00,0619
pump,train,normal,00,0620
pump,train,normal,00,0621
pump,train,normal,00,0622
pump,train,normal,00,0623
pump,train,normal,00,0624
pump,train,normal,00,0625
pump,train,normal,00,0626
pump,train,normal,00,0627
pump,train,normal,00,0628
pump,train,normal,00,0629
pump,train,normal,00,0630
pump,train,normal,00,0631
pump,train,normal,00,0632
pump,train,normal,00,0633
pump,train,normal,00,0634
pump,train,normal,00,0635
pump,train,normal,00,0636
pump,train,normal,00,0637
pump,train,normal,00,0638
pump,train,normal,00,0639
pump,train,normal,00,0640
pump,train,normal,00,0641
pump,train,normal,00,0642
pump,train,normal,00,0643
pump,train,normal,00,0644
pump,train,normal,00,0645
pump,train,normal,00,0646
pump,train,normal,00,0647
pump,train,normal,00,0648
pump,train,normal,00,0649
pump,train,normal,00,0650
pump,train,normal,00,0651
pump,train,normal,00,0652
pump,train,normal,00,0653
pump,train,normal,00,0654
pump,train,normal,00,0655
pump,train,normal,00,0656
pump,train,normal,00,0657
pump,train,normal,00,0658
pump,train,normal,00,0659
pump,train,normal,00,0660
pump,train,normal,00,0661
pump,train,normal,00,0662
pump,train,normal,00,0663
pump,train,normal,00,0664
pump,train,normal,00,0665
pump,train,normal,00,0666
pump,train,normal,00,0667
pump,train,normal,00,0668
pump,train,normal,00,0669
pump,train,normal,00,0670
pump,train,normal,00,0671
pump,train,normal,00,0672
pump,train,normal,00,0673
pump,train,normal,00,0674
pump,train,normal,00,0675
pump,train,normal,00,0676
pump,train,normal,00,0677
pump,train,normal,00,0678
pump,train,normal,00,0679
pump,train,normal,00,0680
pump,train,normal,00,0681
pump,train,normal,00,0682
pump,train,normal,00,0683
pump,train,normal,00,0684
pump,train,normal,00,0685
pump,train,normal,00,0686
pump,train,normal,00,0687
pump,train,normal,00,0688
pump,train,normal,00,0689
pump,train,normal,00,0690
pump,train,normal,00,0691
pump,train,normal,00,0692
pump,train,normal,00,0693
pump,train,normal,00,0694
pump,train,normal,00,0695
pump,train,normal,00,0696
pump,train,normal,00,0697
pump,train,normal,00,0698
pump,train,normal,00,0699
pump,train,normal,00,0700
pump,train,normal,00,0701
pump,train,normal,00,0702
pump,train,normal,00,0703
pump,train,normal,00,0704
pump,train,normal,00,0705
pump,train,normal,00,0706
pump,train,normal,00,0707
pump,train,normal,00,0708
pump,train,normal,00,0709
pump,train,normal,00,0710
pump,train,normal,00,0711
pump,train,normal,00,0712
pump,train,normal,00,0713
pump,train,normal,00,0714
pump,train,normal,00,0715
pump,train,normal,00,0716
pump,train,normal,00,0717
pump,train,normal,00,0718
pump,train,normal,00,0719
pump,train,normal,00,0720
pump,train,normal,00,0721
pump,train,normal,00,0722
pump,train,normal,00,0723
pump,train,normal,00,0724
pump,train,normal,00,0725
pump,train,normal,00,0726
pump,train,normal,00,0727
pump,train,normal,00,0728
pump,train,normal,00,0729
pump,train,normal,00,0730
pump,train,normal,00,0731
pump,train,normal,00,0732
pump,train,normal,00,0733
pump,train,normal,00,0734
pump,train,normal,00,0735
pump,train,normal,00,0736
pump,train,normal,00,0737
pump,train,normal,00,0738
pump,train,normal,00,0739
pump,train,normal,00,0740
pump,train,normal,00,0741
pump,train,normal,00,0742
pump,train,normal,00,0743
pump,train,normal,00,0744
pump,train,normal,00,0745
pump,train,normal,00,0746
pump,train,normal,00,0747
pump,train,normal,00,0748
pump,train,normal,00,0749
pump,train,normal,00,0750
pump,train,normal,00,0751
pump,train,normal,00,0752
pump,train,normal,00,0753
pump,train,normal,00,0754
pump,train,normal,00,0755
pump,train,normal,00,0756
pump,train,normal,00,0757
pump,train,normal,00,0758
pump,train,normal,00,0759
pump,train,normal,00,0760
pump,train,normal,00,0761
pump,train,normal,00,0762
pump,train,normal,00,0763
pump,train,normal,00,0764
pump,train,normal,00,0765
pump,train,normal,00,0766
pump,train,normal,00,0767
pump,train,normal,00,0768
pump,train,normal,00,0769
pump,train,normal,00,0770
pump,train,normal,00,0771
pump,train,normal,00,0772
pump,train,normal,00,0773
pump,train,normal,00,0774
pump,train,normal,00,0775
pump,train,normal,00,0776
pump,train,normal,00,0777
pump,train,normal,00,0778
pump,train,normal,00,0779
pump,train,normal,00,0780
pump,train,normal,00,0781
pump,train,normal,00,0782
pump,train,normal,00,0783
pump,train,normal,00,0784
pump,train,normal,00,0785
pump,train,normal,00,0786
pump,train,normal,00,0787
pump,train,normal,00,0788
pump,train,normal,00,0789
pump,train,normal,00,0790
pump,train,normal,00,0791
pump,train,normal,00,0792
pump,train,normal,00,0793
pump,train,normal,00,0794
pump,train,normal,00,0795
pump,train,normal,00,0796
pump,train,normal,00,0797
pump,train,normal,00,0798
pump,train,normal,00,0799
pump,train,normal,00,0800
pump,train,normal,00,0801
pump,train,normal,00,0802
pump,train,normal,00,0803
pump,train,normal,00,0804
pump,train,normal,00,0805
pump,train,normal,00,0806
pump,train,normal,00,0807
pump,train,normal,00,0808
pump,train,normal,00,0809
pump,train,normal,00,0810
pump,train,normal,00,0811
pump,train,normal,00,0812
pump,train,normal,00,0813
pump,train,normal,00,0814
pump,train,normal,00,0815
pump,train,normal,00,0816
pump,train,normal,00,0817
pump,train,normal,00,0818
pump,train,normal,00,0819
pump,train,normal,00,0820
pump,train,normal,00,0821
pump,train,normal,00,0822
pump,train,normal,00,0823
pump,train,normal,00,0824
pump,train,normal,00,0825
pump,train,normal,00,0826
pump,train,normal,00,0827
pump,train,normal,00,0828
pump,train,normal,00,0829
pump,train,normal,00,0830
pump,train,normal,00,0831
pump,train,normal,00,0832
pump,train,normal,00,0833
pump,train,normal,00,0834
pump,train,normal,00,0835
pump,train,normal,00,0836
pump,train,normal,00,0837
pump,train,normal,00,0838
pump,train,normal,00,0839
pump,train,normal,00,0840
pump,train,normal,00,0841
pump,train,normal,00,0842
pump,train,normal,00,0843
pump,train,normal,00,0844
pump,train,normal,00,0845
pump,train,normal,00,0846
pump,train,normal,00,0847
pump,train,normal,00,0848
pump,train,normal,00,0849
pump,train,normal,00,0850
pump,train,normal,00,0851
pump,train,normal,00,0852
pump,train,normal,00,0853
pump,train,normal,00,0854
pump,train,normal,00,0855
pump,train,normal,00,0856
pump,train,normal,00,0857
pump,train,normal,00,0858
pump,train,normal,00,0859
pump,train,normal,00,0860
pump,train,normal,00,0861
pump,train,normal,00,0862
pump,train,normal,00,0863
pump,train,normal,00,0864
pump,train,normal,00,0865
pump,train,normal,00,0866
pump,train,normal,00,0867
pump,train,normal,00,0868
pump,train,normal,00,0869
pump,train,normal,00,0870
pump,train,normal,00,0871
pump,train,normal,00,0872
pump,train,normal,00,0873
pump,train,normal,00,0874
pump,train,normal,00,0875
pump,train,normal,00,0876
pump,train,normal,00,0877
pump,train,normal,00,0878
pump,train,normal,00,0879
pump,train,normal,00,0880
pump,train,normal,00,0881
pump,train,normal,00,0882
pump,train,normal,00,0883
pump,train,normal,00,0884
pump,train,normal,00,0885
pump,train,normal,00,0886
pump,train,normal,00,0887
pump,train,normal,00,0888
pump,train,normal,00,0889
pump,train,normal,00,0890
pump,train,normal,00,0891
pump,train,normal,00,0892
pump,train,normal,00,0893
pump,train,normal,00,0894
pump,train,normal,00,0895
pump,train,normal,00,0896
pump,train,normal,00,0897
pump,train,normal,00,0898
pump,train,normal,00,0899
pump,train,normal,00,0900
pump,train,normal,00,0901
pump,train,normal,00,0902
pump,train,normal,00,0903
pump,train,normal,00,0904
pump,train,normal,00,0905
pump,train,normal,02,0000
pump,train,normal,02,0001
pump,train,normal,02,0002
pump,train,normal,02,0003
pump,train,normal,02,0004
pump,train,normal,02,0005
pump,train,normal,02,0006
pump,train,normal,02,0007
pump,train,normal,02,0008
pump,train,normal,02,0009
pump,train,normal,02,0010
pump,train,normal,02,0011
pump,train,normal,02,0012
pump,train,normal,02,0013
pump,train,normal,02,0014
pump,train,normal,02,0015
pump,train,normal,02,0016
pump,train,normal,02,0017
pump,train,normal,02,0018
pump,train,normal,02,0019
pump,train,normal,02,0020
pump,train,normal,02,0021
pump,train,normal,02,0022
pump,train,normal,02,0023
pump,train,normal,02,0024
pump,train,normal,02,0025
pump,train,normal,02,0026
pump,train,normal,02,0027
pump,train,normal,02,0028
pump,train,normal,02,0029
pump,train,normal,02,0030
pump,train,normal,02,0031
pump,train,normal,02,0032
pump,train,normal,02,0033
pump,train,normal,02,0034
pump,train,normal,02,0035
pump,train,normal,02,0036
pump,train,normal,02,0037
pump,train,normal,02,0038
pump,train,normal,02,0039
pump,train,normal,02,0040
pump,train,normal,02,0041
pump,train,normal,02,0042
pump,train,normal,02,0043
pump,train,normal,02,0044
pump,train,normal,02,0045
pump,train,normal,02,0046
pump,train,normal,02,0047
pump,train,normal,02,0048
pump,train,normal,02,0049
pump,train,normal,02,0050
pump,train,normal,02,0051
pump,train,normal,02,0052
pump,train,normal,02,0053
pump,train,normal,02,0054
pump,train,normal,02,0055
pump,train,normal,02,0056
pump,train,normal,02,0057
pump,train,normal,02,0058
pump,train,normal,02,0059
pump,train,normal,02,0060
pump,train,normal,02,0061
pump,train,normal,02,0062
pump,train,normal,02,0063
pump,train,normal,02,0064
pump,train,normal,02,0065
pump,train,normal,02,0066
pump,train,normal,02,0067
pump,train,normal,02,0068
pump,train,normal,02,0069
pump,train,normal,02,0070
pump,train,normal,02,0071
pump,train,normal,02,0072
pump,train,normal,02,0073
pump,train,normal,02,0074
pump,train,normal,02,0075
pump,train,normal,02,0076
pump,train,normal,02,0077
pump,train,normal,02,0078
pump,train,normal,02,0079
pump,train,normal,02,0080
pump,train,normal,02,0081
pump,train,normal,02,0082
pump,train,normal,02,0083
pump,train,normal,02,0084
pump,train,normal,02,0085
pump,train,normal,02,0086
pump,train,normal,02,0087
pump,train,normal,02,0088
pump,train,normal,02,0089
pump,train,normal,02,0090
pump,train,normal,02,0091
pump,train,normal,02,0092
pump,train,normal,02,0093
pump,train,normal,02,0094
pump,train,normal,02,0095
pump,train,normal,02,0096
pump,train,normal,02,0097
pump,train,normal,02,0098
pump,train,normal,02,0099
pump,train,normal,02,0100
pump,train,normal,02,0101
pump,train,normal,02,0102
pump,train,normal,02,0103
pump,train,normal,02,0104
pump,train,normal,02,0105
pump,train,normal,02,0106
pump,train,normal,02,0107
pump,train,normal,02,0108
pump,train,normal,02,0109
pump,train,normal,02,0110
pump,train,normal,02,0111
pump,train,normal,02,0112
pump,train,normal,02,0113
pump,train,normal,02,0114
pump,train,normal,02,0115
pump,train,normal,02,0116
pump,train,normal,02,0117
pump,train,normal,02,0118
pump,train,normal,02,0119
pump,train,normal,02,0120
pump,train,normal,02,0121
pump,train,normal,02,0122
pump,train,normal,02,0123
pump,train,normal,02,0124
pump,train,normal,02,0125
pump,train,normal,02,0126
pump,train,normal,02,0127
pump,train,normal,02,0128
pump,train,normal,02,0129
pump,train,normal,02,0130
pump,train,normal,02,0131
pump,train,normal,02,0132
pump,train,normal,02,0133
pump,train,normal,02,0134
pump,train,normal,02,0135
pump,train,normal,02,0136
pump,train,normal,02,0137
pump,train,normal,02,0138
pump,train,normal,02,0139
pump,train,normal,02,0140
pump,train,normal,02,0141
pump,train,normal,02,0142
pump,train,normal,02,0143
pump,train,normal,02,0144
pump,train,normal,02,0145
pump,train,normal,02,0146
pump,train,normal,02,0147
pump,train,normal,02,0148
pump,train,normal,02,0149
pump,train,normal,02,0150
pump,train,normal,02,0151
pump,train,normal,02,0152
pump,train,normal,02,0153
pump,train,normal,02,0154
pump,train,normal,02,0155
pump,train,normal,02,0156
pump,train,normal,02,0157
pump,train,normal,02,0158
pump,train,normal,02,0159
pump,train,normal,02,0160
pump,train,normal,02,0161
pump,train,normal,02,0162
pump,train,normal,02,0163
pump,train,normal,02,0164
pump,train,normal,02,0165
pump,train,normal,02,0166
pump,train,normal,02,0167
pump,train,normal,02,0168
pump,train,normal,02,0169
pump,train,normal,02,0170
pump,train,normal,02,0171
pump,train,normal,02,0172
pump,train,normal,02,0173
pump,train,normal,02,0174
pump,train,normal,02,0175
pump,train,normal,02,0176
pump,train,normal,02,0177
pump,train,normal,02,0178
pump,train,normal,02,0179
pump,train,normal,02,0180
pump,train,normal,02,0181
pump,train,normal,02,0182
pump,train,normal,02,0183
pump,train,normal,02,0184
pump,train,normal,02,0185
pump,train,normal,02,0186
pump,train,normal,02,0187
pump,train,normal,02,0188
pump,train,normal,02,0189
pump,train,normal,02,0190
pump,train,normal,02,0191
pump,train,normal,02,0192
pump,train,normal,02,0193
pump,train,normal,02,0194
pump,train,normal,02,0195
pump,train,normal,02,0196
pump,train,normal,02,0197
pump,train,normal,02,0198
pump,train,normal,02,0199
pump,train,normal,02,0200
pump,train,normal,02,0201
pump,train,normal,02,0202
pump,train,normal,02,0203
pump,train,normal,02,0204
pump,train,normal,02,0205
pump,train,normal,02,0206
pump,train,normal,02,0207
pump,train,normal,02,0208
pump,train,normal,02,0209
pump,train,normal,02,0210
pump,train,normal,02,0211
pump,train,normal,02,0212
pump,train,normal,02,0213
pump,train,normal,02,0214
pump,train,normal,02,0215
pump,train,normal,02,0216
pump,train,normal,02,0217
pump,train,normal,02,0218
pump,train,normal,02,0219
pump,train,normal,02,0220
pump,train,normal,02,0221
pump,train,normal,02,0222
pump,train,normal,02,0223
pump,train,normal,02,0224
pump,train,normal,02,0225
pump,train,normal,02,0226
pump,train,normal,02,0227
pump,train,normal,02,0228
pump,train,normal,02,0229
pump,train,normal,02,0230
pump,train,normal,02,0231
pump,train,normal,02,0232
pump,train,normal,02,0233
pump,train,normal,02,0234
pump,train,normal,02,0235
pump,train,normal,02,0236
pump,train,normal,02,0237
pump,train,normal,02,0238
pump,train,normal,02,0239
pump,train,normal,02,0240
pump,train,normal,02,0241
pump,train,normal,02,0242
pump,train,normal,02,0243
pump,train,normal,02,0244
pump,train,normal,02,0245
pump,train,normal,02,0246
pump,train,normal,02,0247
pump,train,normal,02,0248
pump,train,normal,02,0249
pump,train,normal,02,0250
pump,train,normal,02,0251
pump,train,normal,02,0252
pump,train,normal,02,0253
pump,train,normal,02,0254
pump,train,normal,02,0255
pump,train,normal,02,0256
pump,train,normal,02,0257
pump,train,normal,02,0258
pump,train,normal,02,0259
pump,train,normal,02,0260
pump,train,normal,02,0261
pump,train,normal,02,0262
pump,train,normal,02,0263
pump,train,normal,02,0264
pump,train,normal,02,0265
pump,train,normal,02,0266
pump,train,normal,02,0267
pump,train,normal,02,0268
pump,train,normal,02,0269
pump,train,normal,02,0270
pump,train,normal,02,0271
pump,train,normal,02,0272
pump,train,normal,02,0273
pump,train,normal,02,0274
pump,train,normal,02,0275
pump,train,normal,02,0276
pump,train,normal,02,0277
pump,train,normal,02,0278
pump,train,normal,02,0279
pump,train,normal,02,0280
pump,train,normal,02,0281
pump,train,normal,02,0282
pump,train,normal,02,0283
pump,train,normal,02,0284
pump,train,normal,02,0285
pump,train,normal,02,0286
pump,train,normal,02,0287
pump,train,normal,02,0288
pump,train,normal,02,0289
pump,train,normal,02,0290
pump,train,normal,02,0291
pump,train,normal,02,0292
pump,train,normal,02,0293
pump,train,normal,02,0294
pump,train,normal,02,0295
pump,train,normal,02,0296
pump,train,normal,02,0297
pump,train,normal,02,0298
pump,train,normal,02,0299
pump,train,normal,02,0300
pump,train,normal,02,0301
pump,train,normal,02,0302
pump,train,normal,02,0303
pump,train,normal,02,0304
pump,train,normal,02,0305
pump,train,normal,02,0306
pump,train,normal,02,0307
pump,train,normal,02,0308
pump,train,normal,02,0309
pump,train,normal,02,0310
pump,train,normal,02,0311
pump,train,normal,02,0312
pump,train,normal,02,0313
pump,train,normal,02,0314
pump,train,normal,02,0315
